Date,Open,High,Low,Close,Adj Close,Volume
2014-05-27,10.780000,10.780000,10.780000,10.780000,8.603232,0
2014-05-28,10.790000,10.790000,10.790000,10.790000,8.611215,0
2014-05-29,10.780000,10.780000,10.780000,10.780000,8.603232,0
2014-05-30,10.780000,10.780000,10.780000,10.780000,8.617622,0
2014-06-02,10.770000,10.770000,10.770000,10.770000,8.609629,0
2014-06-03,10.770000,10.770000,10.770000,10.770000,8.609629,0
2014-06-04,10.770000,10.770000,10.770000,10.770000,8.609629,0
2014-06-05,10.770000,10.770000,10.770000,10.770000,8.609629,0
2014-06-06,10.770000,10.770000,10.770000,10.770000,8.609629,0
2014-06-09,10.760000,10.760000,10.760000,10.760000,8.601638,0
2014-06-10,10.760000,10.760000,10.760000,10.760000,8.601638,0
2014-06-11,10.760000,10.760000,10.760000,10.760000,8.601638,0
2014-06-12,10.760000,10.760000,10.760000,10.760000,8.601638,0
2014-06-13,10.760000,10.760000,10.760000,10.760000,8.601638,0
2014-06-16,10.750000,10.750000,10.750000,10.750000,8.593643,0
2014-06-17,10.740000,10.740000,10.740000,10.740000,8.585649,0
2014-06-18,10.750000,10.750000,10.750000,10.750000,8.593643,0
2014-06-19,10.750000,10.750000,10.750000,10.750000,8.593643,0
2014-06-20,10.750000,10.750000,10.750000,10.750000,8.593643,0
2014-06-23,10.750000,10.750000,10.750000,10.750000,8.593643,0
2014-06-24,10.760000,10.760000,10.760000,10.760000,8.601638,0
2014-06-25,10.760000,10.760000,10.760000,10.760000,8.601638,0
2014-06-26,10.770000,10.770000,10.770000,10.770000,8.609629,0
2014-06-27,10.770000,10.770000,10.770000,10.770000,8.609629,0
2014-06-30,10.770000,10.770000,10.770000,10.770000,8.623239,0
2014-07-01,10.760000,10.760000,10.760000,10.760000,8.615238,0
2014-07-02,10.750000,10.750000,10.750000,10.750000,8.607224,0
2014-07-03,10.750000,10.750000,10.750000,10.750000,8.607224,0
2014-07-07,10.750000,10.750000,10.750000,10.750000,8.607224,0
2014-07-08,10.760000,10.760000,10.760000,10.760000,8.615238,0
2014-07-09,10.760000,10.760000,10.760000,10.760000,8.615238,0
2014-07-10,10.760000,10.760000,10.760000,10.760000,8.615238,0
2014-07-11,10.760000,10.760000,10.760000,10.760000,8.615238,0
2014-07-14,10.760000,10.760000,10.760000,10.760000,8.615238,0
2014-07-15,10.750000,10.750000,10.750000,10.750000,8.607224,0
2014-07-16,10.750000,10.750000,10.750000,10.750000,8.607224,0
2014-07-17,10.760000,10.760000,10.760000,10.760000,8.615238,0
2014-07-18,10.750000,10.750000,10.750000,10.750000,8.607224,0
2014-07-21,10.750000,10.750000,10.750000,10.750000,8.607224,0
2014-07-22,10.750000,10.750000,10.750000,10.750000,8.607224,0
2014-07-23,10.760000,10.760000,10.760000,10.760000,8.615238,0
2014-07-24,10.750000,10.750000,10.750000,10.750000,8.607224,0
2014-07-25,10.750000,10.750000,10.750000,10.750000,8.607224,0
2014-07-28,10.740000,10.740000,10.740000,10.740000,8.599217,0
2014-07-29,10.740000,10.740000,10.740000,10.740000,8.599217,0
2014-07-30,10.730000,10.730000,10.730000,10.730000,8.591214,0
2014-07-31,10.740000,10.740000,10.740000,10.740000,8.612865,0
2014-08-01,10.740000,10.740000,10.740000,10.740000,8.612865,0
2014-08-04,10.750000,10.750000,10.750000,10.750000,8.620882,0
2014-08-05,10.750000,10.750000,10.750000,10.750000,8.620882,0
2014-08-06,10.750000,10.750000,10.750000,10.750000,8.620882,0
2014-08-07,10.750000,10.750000,10.750000,10.750000,8.620882,0
2014-08-08,10.750000,10.750000,10.750000,10.750000,8.620882,0
2014-08-11,10.750000,10.750000,10.750000,10.750000,8.620882,0
2014-08-12,10.750000,10.750000,10.750000,10.750000,8.620882,0
2014-08-13,10.760000,10.760000,10.760000,10.760000,8.628909,0
2014-08-14,10.760000,10.760000,10.760000,10.760000,8.628909,0
2014-08-15,10.760000,10.760000,10.760000,10.760000,8.628909,0
2014-08-18,10.760000,10.760000,10.760000,10.760000,8.628909,0
2014-08-19,10.760000,10.760000,10.760000,10.760000,8.628909,0
2014-08-20,10.750000,10.750000,10.750000,10.750000,8.620882,0
2014-08-21,10.750000,10.750000,10.750000,10.750000,8.620882,0
2014-08-22,10.740000,10.740000,10.740000,10.740000,8.612865,0
2014-08-25,10.740000,10.740000,10.740000,10.740000,8.612865,0
2014-08-26,10.750000,10.750000,10.750000,10.750000,8.620882,0
2014-08-27,10.750000,10.750000,10.750000,10.750000,8.620882,0
2014-08-28,10.750000,10.750000,10.750000,10.750000,8.620882,0
2014-08-29,10.750000,10.750000,10.750000,10.750000,8.634535,0
2014-09-02,10.740000,10.740000,10.740000,10.740000,8.626507,0
2014-09-03,10.740000,10.740000,10.740000,10.740000,8.626507,0
2014-09-04,10.740000,10.740000,10.740000,10.740000,8.626507,0
2014-09-05,10.740000,10.740000,10.740000,10.740000,8.626507,0
2014-09-08,10.740000,10.740000,10.740000,10.740000,8.626507,0
2014-09-09,10.730000,10.730000,10.730000,10.730000,8.618472,0
2014-09-10,10.720000,10.720000,10.720000,10.720000,8.610441,0
2014-09-11,10.720000,10.720000,10.720000,10.720000,8.610441,0
2014-09-12,10.710000,10.710000,10.710000,10.710000,8.602411,0
2014-09-15,10.720000,10.720000,10.720000,10.720000,8.610441,0
2014-09-16,10.720000,10.720000,10.720000,10.720000,8.610441,0
2014-09-17,10.710000,10.710000,10.710000,10.710000,8.602411,0
2014-09-18,10.710000,10.710000,10.710000,10.710000,8.602411,0
2014-09-19,10.710000,10.710000,10.710000,10.710000,8.602411,0
2014-09-22,10.720000,10.720000,10.720000,10.720000,8.610441,0
2014-09-23,10.720000,10.720000,10.720000,10.720000,8.610441,0
2014-09-24,10.710000,10.710000,10.710000,10.710000,8.602411,0
2014-09-25,10.720000,10.720000,10.720000,10.720000,8.610441,0
2014-09-26,10.710000,10.710000,10.710000,10.710000,8.602411,0
2014-09-29,10.710000,10.710000,10.710000,10.710000,8.602411,0
2014-09-30,10.710000,10.710000,10.710000,10.710000,8.615284,0
2014-10-01,10.720000,10.720000,10.720000,10.720000,8.623331,0
2014-10-02,10.720000,10.720000,10.720000,10.720000,8.623331,0
2014-10-03,10.710000,10.710000,10.710000,10.710000,8.615284,0
2014-10-06,10.720000,10.720000,10.720000,10.720000,8.623331,0
2014-10-07,10.730000,10.730000,10.730000,10.730000,8.631372,0
2014-10-08,10.750000,10.750000,10.750000,10.750000,8.647456,0
2014-10-09,10.750000,10.750000,10.750000,10.750000,8.647456,0
2014-10-10,10.750000,10.750000,10.750000,10.750000,8.647456,0
2014-10-13,10.760000,10.760000,10.760000,10.760000,8.655505,0
2014-10-14,10.770000,10.770000,10.770000,10.770000,8.663546,0
2014-10-15,10.780000,10.780000,10.780000,10.780000,8.671587,0
2014-10-16,10.770000,10.770000,10.770000,10.770000,8.663546,0
2014-10-17,10.760000,10.760000,10.760000,10.760000,8.655505,0
2014-10-20,10.770000,10.770000,10.770000,10.770000,8.663546,0
2014-10-21,10.760000,10.760000,10.760000,10.760000,8.655505,0
2014-10-22,10.760000,10.760000,10.760000,10.760000,8.655505,0
2014-10-23,10.750000,10.750000,10.750000,10.750000,8.647456,0
2014-10-24,10.750000,10.750000,10.750000,10.750000,8.647456,0
2014-10-27,10.750000,10.750000,10.750000,10.750000,8.647456,0
2014-10-28,10.750000,10.750000,10.750000,10.750000,8.647456,0
2014-10-29,10.730000,10.730000,10.730000,10.730000,8.631372,0
2014-10-30,10.730000,10.730000,10.730000,10.730000,8.631372,0
2014-10-31,10.730000,10.730000,10.730000,10.730000,8.644257,0
2014-11-03,10.720000,10.720000,10.720000,10.720000,8.636207,0
2014-11-04,10.720000,10.720000,10.720000,10.720000,8.636207,0
2014-11-05,10.720000,10.720000,10.720000,10.720000,8.636207,0
2014-11-06,10.710000,10.710000,10.710000,10.710000,8.628145,0
2014-11-07,10.720000,10.720000,10.720000,10.720000,8.636207,0
2014-11-10,10.710000,10.710000,10.710000,10.710000,8.628145,0
2014-11-11,10.710000,10.710000,10.710000,10.710000,8.628145,0
2014-11-12,10.710000,10.710000,10.710000,10.710000,8.628145,0
2014-11-13,10.720000,10.720000,10.720000,10.720000,8.636207,0
2014-11-14,10.720000,10.720000,10.720000,10.720000,8.636207,0
2014-11-17,10.710000,10.710000,10.710000,10.710000,8.628145,0
2014-11-18,10.720000,10.720000,10.720000,10.720000,8.636207,0
2014-11-19,10.710000,10.710000,10.710000,10.710000,8.628145,0
2014-11-20,10.710000,10.710000,10.710000,10.710000,8.628145,0
2014-11-21,10.720000,10.720000,10.720000,10.720000,8.636207,0
2014-11-24,10.720000,10.720000,10.720000,10.720000,8.636207,0
2014-11-25,10.730000,10.730000,10.730000,10.730000,8.644257,0
2014-11-26,10.730000,10.730000,10.730000,10.730000,8.644257,0
2014-11-28,10.740000,10.740000,10.740000,10.740000,8.665233,0
2014-12-01,10.730000,10.730000,10.730000,10.730000,8.657168,0
2014-12-02,10.720000,10.720000,10.720000,10.720000,8.649102,0
2014-12-03,10.710000,10.710000,10.710000,10.710000,8.641030,0
2014-12-04,10.720000,10.720000,10.720000,10.720000,8.649102,0
2014-12-05,10.690000,10.690000,10.690000,10.690000,8.624890,0
2014-12-08,10.690000,10.690000,10.690000,10.690000,8.624890,0
2014-12-09,10.700000,10.700000,10.700000,10.700000,8.632961,0
2014-12-10,10.710000,10.710000,10.710000,10.710000,8.641030,0
2014-12-11,10.690000,10.690000,10.690000,10.690000,8.624890,0
2014-12-12,10.710000,10.710000,10.710000,10.710000,8.641030,0
2014-12-15,10.690000,10.690000,10.690000,10.690000,8.624890,0
2014-12-16,10.690000,10.690000,10.690000,10.690000,8.624890,0
2014-12-17,10.650000,10.650000,10.650000,10.650000,8.611146,0
2014-12-18,10.650000,10.650000,10.650000,10.650000,8.611146,0
2014-12-19,10.650000,10.650000,10.650000,10.650000,8.611146,0
2014-12-22,10.650000,10.650000,10.650000,10.650000,8.611146,0
